word,On Time (Early),Overdue (Late),log_ratio
thu,0.008339579505480048,0.0024249373721726714,-1.7820271546755382
small,5.218041156194102e-5,1.5127494523846983e-5,-1.7863352607351985
garden,3.139668831269333e-5,9.07649671430819e-6,-1.7904049250442458
south,5.262261843958459e-5,1.5127494523846983e-5,-1.798509974681301
parked,8.490372050756505e-5,2.420399123815517e-5,-1.810582806981876
cone,2.653241265861408e-5,7.5637472619234916e-6,-1.810582806981876
co,2.1225930126891263e-5,6.050997809538793e-6,-1.810582806981876
shop,2.1225930126891263e-5,6.050997809538793e-6,-1.810582806981876
line,1.5079254527645668e-4,4.2356984666771553e-5,-1.831893313227288
sure,8.623034114049575e-5,2.420399123815517e-5,-1.8329506200103307
event,2.6974619536257646e-5,7.5637472619234916e-6,-1.8344295489362437
failure,2.595754371767744e-4,7.261197371446552e-5,-1.8378744986496158
list,2.706306091178636e-4,7.563747261923491e-5,-1.8391519591786472
someone,4.3336274009069666e-5,1.2101995619077585e-5,-1.8403301503759282
long,2.1668137004534833e-5,6.050997809538793e-6,-1.8403301503759282
maintained,8.136606548641651e-5,2.2691241785770472e-5,-1.8422916667092142
inspector,0.0010453770587493948,2.9044789485786207e-4,-1.847672125717096
bus,4.9084963418436045e-5,1.3614745071462284e-5,-1.8501111711685134
exact,3.272330894562403e-5,9.07649671430819e-6,-1.8501111711685134
referring,3.272330894562403e-5,9.07649671430819e-6,-1.8501111711685134
around,3.343083994985374e-4,9.22777165954666e-5,-1.8571253929189062
requests,1.1541599506497125e-4,3.1767738500078665e-5,-1.861208880051844
live,3.31655158232676e-5,9.07649671430819e-6,-1.8694764960354446
replacement,9.419006493807998e-5,2.571674069053987e-5,-1.8728670852362188
error,4.377848088671323e-4,1.1950720673839116e-4,-1.873124273050589
via,6.146675599245596e-5,1.664024397623168e-5,-1.8851297603469301
phases,3.935641211027755e-5,1.0589246166692888e-5,-1.8939988151695135
car,1.0126537498037707e-4,2.722949014292457e-5,-1.8948990929153513
t,6.199740424562823e-4,1.664024397623168e-4,-1.8975312267466835
allowed,9.595889244865425e-5,2.571674069053987e-5,-1.8997086974548596
comfortable,3.4049929578554735e-5,9.07649671430819e-6,-1.907444346234465
vendor,3.4049929578554735e-5,9.07649671430819e-6,-1.907444346234465
charles,6.279337662538666e-5,1.664024397623168e-5,-1.9159358071281047
us,4.996937717372318e-4,1.3160920235746876e-4,-1.9247838677145412
rats,4.0240825865564684e-5,1.0589246166692888e-5,-1.9260600244018118
dorchester,2.8743447046831918e-5,7.5637472619234916e-6,-1.9260600244018118
noise,3.4492136456198305e-5,9.07649671430819e-6,-1.926060024401812
turned,3.4492136456198305e-5,9.07649671430819e-6,-1.926060024401812
spray,2.2994757637465535e-5,6.050997809538793e-6,-1.926060024401812
stations,3.4934343333841874e-5,9.07649671430819e-6,-1.9444385537166669
reface,2.9185653924475488e-5,7.5637472619234916e-6,-1.9480863307318108
whole,5.262261843958459e-5,1.3614745071462284e-5,-1.950513068126351
salted,3.1662012439279466e-4,8.16884704287737e-5,-1.9545485813615076
wed,0.009393358494904672,0.0024234246227202868,-1.9545938601387851
division,2.8787667734596275e-4,7.412472316685021e-5,-1.957424195311147
mar,0.0037857330795065857,9.742106473357456e-4,-1.9582670387310939
fri,0.007299508929262377,0.001869758323147487,-1.964947605025877
may,0.004942104064544516,0.001263145792741223,-1.9681042243087685
entire,4.156744649849539e-5,1.0589246166692888e-5,-1.972854235880753
mgl,2.387917139275267e-5,6.050997809538793e-6,-1.9805078084241885
service,0.0018298520596890843,4.6290133242971764e-4,-1.9829503934280777
resubmitted,8.97679961616443e-5,2.2691241785770472e-5,-1.9840656278373776
ave,1.6317433785047658e-4,4.084423521438685e-5,-1.998209810157647
treated,1.26913373883704e-4,3.1767738500078665e-5,-1.998209810157647
pics,5.439144595015886e-5,1.3614745071462284e-5,-1.998209810157647
secured,7.252192793354515e-5,1.815299342861638e-5,-1.9982098101576475
question,1.9412881928552634e-4,4.840798247631034e-5,-2.003697435796078
leaves,9.197903054986214e-5,2.2691241785770472e-5,-2.0191694287932935
owners,2.1491254253477404e-4,5.2946230833464435e-5,-2.0211497929215345
ada,3.095448143504976e-5,7.5637472619234916e-6,-2.032975228318324
ch,2.4763585148039807e-5,6.050997809538793e-6,-2.0329752283183242
clean,3.993128105121419e-4,9.681596495262068e-5,-2.044202483741578
shows,4.377848088671323e-5,1.0589246166692888e-5,-2.0476220042827253
listed,3.802979147734685e-5,9.07649671430819e-6,-2.0669225602416614
street,0.0017962443369881733,4.281080950248696e-4,-2.0689365877249903
patience,1.5875226907404092e-4,3.7818736309617454e-5,-2.069604150309047
est,0.016009215591330093,0.0038106158705570547,-2.0708065317930284
ways,3.183889519033689e-5,7.5637472619234916e-6,-2.0736172128156696
days,1.0834068502267416e-4,2.571674069053987e-5,-2.074795404012951
sanitation,7.650178983233726e-5,1.815299342861638e-5,-2.075286033176288
tenant,7.650178983233726e-5,1.815299342861638e-5,-2.075286033176288
contractors,1.7865157856800147e-4,4.2356984666771553e-5,-2.0764768669549105
parks,3.396148820302602e-4,8.017572097638901e-5,-2.082662352418677
incorrect,2.5647998903326944e-5,6.050997809538793e-6,-2.083601301388292
handled,8.357709987463435e-5,1.9665742881001078e-5,-2.0874230123407003
feb,0.0034514246800080484,8.108337064781983e-4,-2.0897140326682186
truck,1.0303420249095134e-4,2.420399123815517e-5,-2.089806450915
s,0.0010298998180318698,2.4052716292916702e-4,-2.0982322751872307
doesn,2.2066123194414041e-4,5.143348138107974e-5,-2.1010534703476407
tue,0.009955403436389646,0.002314506662148588,-2.1047750660945237
jan,0.004032042310354053,9.303409132165895e-4,-2.1156793998988825
vegetation,3.935641211027755e-5,9.07649671430819e-6,-2.1163912365059616
local,5.306482531722816e-5,1.2101995619077585e-5,-2.1325109018692383
stopping,3.979861898792112e-5,9.07649671430819e-6,-2.1325109018692383
start,3.31655158232676e-5,7.5637472619234916e-6,-2.1325109018692383
overflow,9.330565118279284e-5,2.1178492333385777e-5,-2.1393645729103006
info,1.6096330346225874e-4,3.630598685723276e-5,-2.14845244573826
side,1.419484077235853e-4,3.1767738500078665e-5,-2.1597323706042624
unable,4.1921212000610246e-4,9.379046604785129e-5,-2.160167244772104
owner,8.401930675227792e-4,1.8758093209570259e-4,-2.1632076990921547
large,1.0170758185802063e-4,2.2691241785770472e-5,-2.1642197615965766
control,5.310904600499251e-4,1.1799445728600646e-4,-2.1702385231041057
ask,4.775834278550534e-5,1.0589246166692888e-5,-2.173152886366584
longer,0.0027293008488161016,6.0207428204911e-4,-2.180518032287806
upon,6.257227318656487e-4,1.3766020016700754e-4,-2.184412003781268
earlier,6.898427291239661e-5,1.5127494523846983e-5,-2.1890944302356057
ready,4.9084963418436045e-5,1.0589246166692888e-5,-2.2126812505532216
reason,4.9084963418436045e-5,1.0589246166692888e-5,-2.2126812505532216
route,4.9084963418436045e-5,1.0589246166692888e-5,-2.2126812505532216
every,1.3354647704835753e-4,2.8742239595309267e-5,-2.2160975321422134
arrival,5.646981827508364e-4,1.2101995619077586e-4,-2.2222350210760813
year,1.2779778763899116e-4,2.722949014292457e-5,-2.2306209873190865
appreciate,4.2717184380368665e-4,9.076496714308189e-5,-2.2346090894879747
driveway,1.4592826962237743e-4,3.0254989047693966e-5,-2.270014425619173
jun,0.00496863647720313,0.001022618629812056,-2.280581779104934
removed,0.006258553939289418,0.0012858370345269934,-2.2831215471623967
setup,2.21103438821784e-5,4.538248357154095e-6,-2.2845139953142883
reported,9.374785806043641e-4,1.9211918045285669e-4,-2.2867841689391155
item,7.384854856647586e-5,1.5127494523846983e-5,-2.28739650384741
file,5.218041156194102e-5,1.0589246166692888e-5,-2.3009084335649566
marked,6.76576522794659e-5,1.3614745071462284e-5,-2.313083147511059
hearing,2.255255075982197e-5,4.538248357154095e-6,-2.313083147511059
didn,6.809985915710947e-5,1.3614745071462284e-5,-2.322481845513309
visit,4.6210618713752856e-4,9.22777165954666e-5,-2.3241701956660785
material,1.2204909822962476e-4,2.420399123815517e-5,-2.3341447630388887
edt,0.038877059854911925,0.0076847672181142674,-2.3388456522275827
zone,2.2994757637465535e-5,4.538248357154095e-6,-2.3410975236806557
time,0.005543505418139768,0.0010922051046217522,-2.343554743846129
residents,1.547724071752488e-4,3.0254989047693966e-5,-2.354903323205686
inspecting,3.095448143504976e-5,6.050997809538793e-6,-2.3549033232056864
station,3.095448143504976e-5,6.050997809538793e-6,-2.3549033232056864
contact,9.843525096345823e-4,1.9060643100047198e-4,-2.3685782601027627
sidewalk,0.0028655005671303206,5.536662995727996e-4,-2.3716985657486642
litter,1.0214978873566421e-4,1.9665742881001078e-5,-2.3769296295356854
regular,3.935641211027755e-5,7.5637472619234916e-6,-2.379425642339755
jul,0.005315326669275687,0.0010165676320025173,-2.3864521590805072
inspected,2.7814812603780425e-4,5.2946230833464435e-5,-2.3932534961950425
keep,1.3708413206950607e-4,2.571674069053987e-5,-2.414281870284618
saturday,5.6602480338376704e-5,1.0589246166692888e-5,-2.418265384203116
oct,0.004288964506264966,7.941934625019665e-4,-2.4330669865544765
leave,5.7929100971307406e-5,1.0589246166692888e-5,-2.451688385740566
property,0.00364997556807001,6.67122508501652e-4,-2.4518631837102336
cones,5.041158405136675e-5,9.07649671430819e-6,-2.4735478197043053
winter,3.3607722700911165e-5,6.050997809538793e-6,-2.4735478197043053
drop,2.5205792025683374e-5,4.538248357154095e-6,-2.4735478197043053
table,2.5205792025683374e-5,4.538248357154095e-6,-2.4735478197043053
abutters,5.085379092901032e-5,9.07649671430819e-6,-2.4861478564839388
aim,3.4049929578554735e-5,6.050997809538793e-6,-2.492406846955621
written,3.780868803852506e-4,6.656097590492672e-5,-2.5059692973966827
left,7.393698994200456e-4,1.3009645290508405e-4,-2.5067146836395047
caller,3.4492136456198305e-5,6.050997809538793e-6,-2.5110225251229683
called,2.4232936894867527e-4,4.2356984666771553e-5,-2.516297467163642
cleaning,2.348118520287346e-4,4.084423521438685e-5,-2.5233008549014047
avoid,2.609020578097051e-5,4.538248357154095e-6,-2.5233008549014047
requesting,3.4934343333841874e-5,6.050997809538793e-6,-2.529401054437823
sent,0.00196560957112566,3.403686267865571e-4,-2.5298068187608154
surrounding,3.537655021148544e-5,6.050997809538793e-6,-2.5475484011480822
dirt,2.653241265861408e-5,4.538248357154095e-6,-2.5475484011480822
shift,2.653241265861408e-5,4.538248357154095e-6,-2.5475484011480822
nothing,0.0010298998180318698,1.75478936476625e-4,-2.5531342353440136
running,1.6892302725984298e-4,2.8742239595309267e-5,-2.555121620852883
school,5.350703219487173e-5,9.07649671430819e-6,-2.559521042814158
using,1.879379229985164e-4,3.1767738500078665e-5,-2.5646219145070237
truly,3.581875708912901e-5,6.050997809538793e-6,-2.565470309145345
moved,3.440369508066959e-4,5.7484479190618535e-5,-2.5813191378033262
valid,3.626096396677258e-5,6.050997809538793e-6,-2.583172310878804
responsibility,3.179467450257254e-4,5.2946230833464435e-5,-2.5861852497550513
mechanically,8.225047924170365e-5,1.3614745071462284e-5,-2.594854115926439
aug,0.006351417383594567,0.0010437971221454417,-2.605237250512259
nov,0.003578780260769396,5.854340380728782e-4,-2.6118894302436657
alley,5.5718066583089564e-5,9.07649671430819e-6,-2.61793772903948
wide,2.7859033291544782e-5,4.538248357154095e-6,-2.61793772903948
east,4.687392903021821e-5,7.5637472619234916e-6,-2.6316126659365566
court,3.802979147734685e-5,6.050997809538793e-6,-2.651885060962818
monitor,2.98931849287052e-4,4.6895233023925646e-5,-2.672303432156029
double,2.9185653924475488e-5,4.538248357154095e-6,-2.685051924898017
phone,6.854206603475303e-5,1.0589246166692888e-5,-2.694389789477353
materials,5.704468721602027e-4,8.77394682383125e-5,-2.7007946614437643
contacting,0.0052728748090219045,8.062954581210442e-4,-2.7092092434927126
sticker,1.6936523413748654e-4,2.571674069053987e-5,-2.7193580469353376
november,3.0070067679762624e-5,4.538248357154095e-6,-2.728120646789903
sat,0.00536396942581648,8.002444603115054e-4,-2.744788324154567
returning,3.051227455740619e-5,4.538248357154095e-6,-2.7491822623177327
mon,0.009664431310900178,0.0014129079885273081,-2.774017324224089
wood,6.235116974774308e-5,9.07649671430819e-6,-2.7802091579383568
hand,3.042383318187748e-4,4.386973411915625e-5,-2.7939040658352456
carts,8.401930675227791e-5,1.2101995619077585e-5,-2.7954759145916674
scheduled,0.0011143613316617913,1.588386925003933e-4,-2.810582806981876
denied,2.1225930126891263e-5,3.0254989047693964e-6,-2.810582806981876
shade,2.1225930126891263e-5,3.0254989047693964e-6,-2.810582806981876
pest,4.576841183610929e-4,6.504822645254203e-5,-2.8147706039453095
refer,2.900877117341806e-4,4.084423521438685e-5,-2.828284808715335
house,1.9412881928552634e-4,2.722949014292457e-5,-2.8337724343537656
hydrant,1.4062178709065462e-4,1.9665742881001078e-5,-2.838063543403983
commercial,8.667254801813933e-5,1.2101995619077585e-5,-2.8403301503759284
emailing,2.1668137004534833e-5,3.0254989047693964e-6,-2.8403301503759284
raised,2.1668137004534833e-5,3.0254989047693964e-6,-2.8403301503759284
front,4.55473083972875e-4,6.353547700015733e-5,-2.84173150555254
area,0.0035310219179838904,4.901308225726422e-4,-2.8488469956746902
apon,1.9633985367374418e-4,2.722949014292457e-5,-2.8501111711685136
just,2.560377821556259e-4,3.479323740484806e-5,-2.8794778881929437
warrant,2.3436964515109103e-4,3.1767738500078665e-5,-2.8831514329325207
sweeper,1.7865157856800147e-4,2.420399123815517e-5,-2.8838317890125147
thursday,1.5654123468582308e-4,2.1178492333385777e-5,-2.8858709342861135
set,0.0010179602323354936,1.3766020016700754e-4,-2.886497784194254
individual,2.255255075982197e-5,3.0254989047693964e-6,-2.8980456482322157
illegal,2.056261981042591e-4,2.722949014292457e-5,-2.916782210813801
actual,5.7486894093663836e-5,7.5637472619234916e-6,-2.926060024401812
cancel,4.598951527493107e-5,6.050997809538793e-6,-2.9260600244018122
determine,1.1541599506497125e-4,1.5127494523846983e-5,-2.931598207943242
active,1.1585820194261481e-4,1.5127494523846983e-5,-2.9371152129108076
next,6.725966608958669e-4,8.77394682383125e-5,-2.9384437488576447
answer,6.986868666768375e-5,9.07649671430819e-6,-2.9444385537166666
biking,3.4934343333841874e-5,4.538248357154095e-6,-2.9444385537166666
rolling,3.4934343333841874e-5,4.538248357154095e-6,-2.9444385537166666
alleyway,7.031089354532731e-5,9.07649671430819e-6,-2.9535407608239193
responsible,1.2912440827192185e-4,1.664024397623168e-5,-2.95601324650344
said,4.713925315680435e-4,6.050997809538793e-5,-2.9616839341325334
sep,0.0060396615348558514,7.730149701685808e-4,-2.9658994438935573
brian,3.581875708912901e-5,4.538248357154095e-6,-2.9805078084241883
bed,2.387917139275267e-5,3.0254989047693964e-6,-2.9805078084241883
black,2.387917139275267e-5,3.0254989047693964e-6,-2.9805078084241883
hr,2.387917139275267e-5,3.0254989047693964e-6,-2.9805078084241883
scene,2.387917139275267e-5,3.0254989047693964e-6,-2.9805078084241883
vehicles,7.053199698414909e-4,8.925221769069719e-5,-2.9823179655511103
gave,3.626096396677258e-5,4.538248357154095e-6,-2.9982098101576473
collect,4.864275654079248e-5,6.050997809538793e-6,-3.0069800197853795
supervisor,7.340634168883229e-5,9.07649671430819e-6,-3.0156972368864885
pit,1.600788897069716e-4,1.9665742881001078e-5,-3.025026475202833
shoveled,1.6052109658461517e-4,1.9665742881001078e-5,-3.029006326115378
schedule,4.329205332130531e-4,5.2946230833464435e-5,-3.0315023389194486
application,1.1143613316617913e-4,1.3614745071462284e-5,-3.032975228318324
must,4.833321172644198e-4,5.899722864300323e-5,-3.034295773070376
cited,8.490372050756505e-4,1.0286696276215948e-4,-3.045048060618899
tickets,4.9969377173723185e-5,6.050997809538793e-6,-3.0457992686759074
ground,8.755696177342646e-5,1.0589246166692888e-5,-3.0476220042827253
residential,7.517516919940656e-5,9.07649671430819e-6,-3.0500487416772653
replanting,3.758758459970328e-5,4.538248357154095e-6,-3.0500487416772653
auto,3.847199835499041e-5,4.538248357154095e-6,-3.083601301388292
od,3.847199835499041e-5,4.538248357154095e-6,-3.083601301388292
sweeping,3.847199835499041e-5,4.538248357154095e-6,-3.083601301388292
chair,3.891420523263398e-5,4.538248357154095e-6,-3.100089424176861
mechanical,7.827061734291154e-5,9.07649671430819e-6,-3.108263355622561
test,2.609020578097051e-5,3.0254989047693964e-6,-3.108263355622561
day,9.454383044019484e-4,1.0891796057169827e-4,-3.117741442538898
pm,0.0011050749872312765,1.2707095400031466e-4,-3.1204380695686633
sweep,5.262261843958459e-5,6.050997809538793e-6,-3.1204380695686633
today,0.0011868832595953365,1.3614745071462283e-4,-3.123936166131229
monitored,2.653241265861408e-5,3.0254989047693964e-6,-3.1325109018692383
meet,8.048165173112937e-5,9.07649671430819e-6,-3.14845244573826
animal,4.988093579819447e-4,5.597172973823383e-5,-3.1557182930305636
dry,2.6974619536257646e-5,3.0254989047693964e-6,-3.1563576438236063
plates,2.6974619536257646e-5,3.0254989047693964e-6,-3.1563576438236063
adjacent,2.7416826413901216e-5,3.0254989047693964e-6,-3.179816616647595
clearance,2.7416826413901216e-5,3.0254989047693964e-6,-3.179816616647595
found,0.0062682824905975765,6.686352579540366e-4,-3.2287788615862416
empty,1.7024964789277367e-4,1.815299342861638e-5,-3.229372441121827
online,1.419484077235853e-4,1.5127494523846983e-5,-3.2301216984956604
squirrel,7.119530730061445e-5,7.5637472619234916e-6,-3.2346090894879747
poor,2.8743447046831918e-5,3.0254989047693964e-6,-3.2479881192891744
therefore,2.9185653924475488e-5,3.0254989047693964e-6,-3.2700144256191734
private,0.001378801044492645,1.4219844852416164e-4,-3.2774366672808672
form,1.7644054417978363e-4,1.815299342861638e-5,-3.2809027417619094
machine,3.0070067679762624e-5,3.0254989047693964e-6,-3.313083147511059
sofa,3.051227455740619e-5,3.0254989047693964e-6,-3.3341447630388887
rodent,5.187086674759053e-4,5.143348138107974e-5,-3.334144763038889
m,4.147900512296668e-4,4.084423521438685e-5,-3.344176916612628
blocking,1.5388799341996165e-4,1.5127494523846983e-5,-3.346635707222086
limbs,3.095448143504976e-5,3.0254989047693964e-6,-3.3549033232056864
refrigerator,3.095448143504976e-5,3.0254989047693964e-6,-3.3549033232056864
tuesday,1.724606822809915e-4,1.664024397623168e-5,-3.373519001373033
message,6.279337662538666e-5,6.050997809538793e-6,-3.3753674257654023
ic,4.731613590786177e-5,4.538248357154095e-6,-3.3821247919407105
activity,7.269881068460258e-4,6.958647480969613e-5,-3.3850529338853894
leaf,6.367779038067379e-5,6.050997809538793e-6,-3.395545307703032
share,3.9842839675685473e-4,3.7818736309617454e-5,-3.397147412299534
dr,1.118783400438227e-4,1.0589246166692888e-5,-3.401258958897426
put,5.284372187840638e-4,4.9920731928695044e-5,-3.4040210897703775
rear,2.0960606000305123e-4,1.9665742881001078e-5,-3.4139238370178866
timed,3.228110206798046e-5,3.0254989047693964e-6,-3.415444865140737
tire,3.228110206798046e-5,3.0254989047693964e-6,-3.415444865140737
serviced,0.0020518399122661556,1.9060643100047198e-4,-3.428249472775738
curbside,7.017823148203424e-4,6.353547700015733e-5,-3.4653892963171415
trucks,8.401930675227791e-5,7.5637472619234916e-6,-3.4735478197043053
crews,5.041158405136675e-5,4.538248357154095e-6,-3.4735478197043053
pits,5.085379092901032e-5,4.538248357154095e-6,-3.4861478564839388
late,8.534592738520863e-5,7.5637472619234916e-6,-3.496149248641438
bushes,3.4492136456198305e-5,3.0254989047693964e-6,-3.5110225251229683
build,8.755696177342646e-5,7.5637472619234916e-6,-3.533048831452967
hold,1.5786785531875377e-4,1.3614745071462284e-5,-3.5354755688475072
illegally,7.119530730061445e-5,6.050997809538793e-6,-3.556537184375337
https,4.6785487654689493e-4,3.9331485762002156e-5,-3.572304500233653
big,7.207972105590158e-5,6.050997809538793e-6,-3.574348460491797
barrel,6.748076952840848e-4,5.597172973823383e-5,-3.5917061874663005
failed,5.483365282780243e-5,4.538248357154095e-6,-3.594854115926439
care,5.315326669275688e-4,4.386973411915625e-5,-3.598860491844333
clear,0.0023109731425652864,1.9060643100047198e-4,-3.599831792080824
maintain,1.6538537223869442e-4,1.3614745071462284e-5,-3.602589764706044
dumpster,3.5022784709370583e-4,2.8742239595309267e-5,-3.607049412896744
emptied,4.06388120554439e-4,3.328048795246336e-5,-3.610109738912457
exposed,5.6160273460733134e-5,4.538248357154095e-6,-3.6293424923117295
moment,3.758758459970328e-5,3.0254989047693964e-6,-3.6350112423984218
code,0.004949179374586813,3.9785310597717564e-4,-3.6368815641331707
non,7.694399670998082e-5,6.050997809538793e-6,-3.668563802109448
wrong,2.3525405890637818e-4,1.815299342861638e-5,-3.6959402410407534
forestry,2.3702288641695243e-4,1.815299342861638e-5,-3.706746995997336
porch,9.993875434744637e-5,7.5637472619234916e-6,-3.7238711737885453
plowed,1.2249130510726832e-4,9.07649671430819e-6,-3.754399971588752
wednesday,1.6538537223869442e-4,1.2101995619077585e-5,-3.7725147661483565
branch,1.0436082312388204e-4,7.5637472619234916e-6,-3.7863352607351985
yard,7.331790031330358e-4,5.2946230833464435e-5,-3.791565580811504
christmas,4.2009653376138956e-5,3.0254989047693964e-6,-3.7954759145916674
require,8.490372050756505e-5,6.050997809538793e-6,-3.810582806981876
healthy,6.411999725831736e-5,4.538248357154095e-6,-3.8205668955544985
voicemail,4.2894067131426096e-5,3.0254989047693964e-6,-3.8255331484478474
debris,0.0018470981279171835,1.2858370345269934e-4,-3.844480798285811
cite,6.588882476889163e-5,4.538248357154095e-6,-3.859826326001725
swept,8.357709987463436e-4,5.7484479190618535e-5,-3.8618633119255694
canceled,2.21103438821784e-5,1.5127494523846982e-6,-3.8694764960354444
foreman,2.21103438821784e-5,1.5127494523846982e-6,-3.8694764960354444
violation,0.00871147548957829,5.929977853348017e-4,-3.8768184713766125
taking,3.785290872628942e-4,2.571674069053987e-5,-3.879624451411527
plastic,4.510510151964394e-5,3.0254989047693964e-6,-3.8980456482322157
awaiting,2.255255075982197e-5,1.5127494523846982e-6,-3.8980456482322157
bprd,2.9495198738825986e-4,1.9665742881001078e-5,-3.906723539304213
picked,0.0023569626578402174,1.5581319359562391e-4,-3.9190395967240397
gov,0.001856826679225342,1.2101995619077586e-4,-3.9395222842083744
ivan,2.387917139275267e-5,1.5127494523846982e-6,-3.9805078084241883
rabbit,7.207972105590158e-5,4.538248357154095e-6,-3.989385959770641
curb,3.1573571063750754e-4,1.9665742881001078e-5,-4.004960852148727
tires,4.864275654079248e-5,3.0254989047693964e-6,-4.00698001978538
mail,2.432137827039624e-5,1.5127494523846982e-6,-4.00698001978538
questions,9.993875434744636e-4,6.202272754777262e-5,-4.010175358945186
officer,8.565547219955912e-4,5.2946230833464435e-5,-4.0159455279190075
jb,2.463092308474674e-4,1.5127494523846983e-5,-4.025225728713389
recreation,2.4675143772511096e-4,1.5127494523846983e-5,-4.027813523202545
makes,4.9527170296079615e-5,3.0254989047693964e-6,-4.032975228318324
courtesy,2.4763585148039807e-5,1.5127494523846982e-6,-4.032975228318324
meets,2.4763585148039807e-5,1.5127494523846982e-6,-4.032975228318324
arborist,5.041158405136675e-5,3.0254989047693964e-6,-4.058510320425461
hire,5.041158405136675e-5,3.0254989047693964e-6,-4.058510320425461
putting,2.5205792025683374e-5,1.5127494523846982e-6,-4.058510320425461
occupant,7.694399670998082e-5,4.538248357154095e-6,-4.083601301388292
lagan,2.5647998903326944e-5,1.5127494523846982e-6,-4.083601301388292
waste,8.048165173112937e-4,4.6895233023925646e-5,-4.101146730959903
jl,2.6090205780970513e-4,1.5127494523846983e-5,-4.108263355622561
mfd,1.0436082312388204e-4,6.050997809538793e-6,-4.108263355622561
dead,0.0010723516782856523,6.202272754777262e-5,-4.1118373336044884
urban,4.983671511043012e-4,2.8742239595309267e-5,-4.115964592989355
inspect,1.5875226907404092e-4,9.07649671430819e-6,-4.128497839362615
barrels,0.0010197290598460678,5.7484479190618535e-5,-4.148869590468906
photos,3.8295115603932987e-4,2.1178492333385777e-5,-4.176488598929841
elm,2.7416826413901216e-5,1.5127494523846982e-6,-4.179816616647595
nguyen,1.3841075270243678e-4,7.5637472619234916e-6,-4.193711058305976
bulk,2.8301240169188352e-5,1.5127494523846982e-6,-4.22562030626072
rug,2.8301240169188352e-5,1.5127494523846982e-6,-4.22562030626072
citations,2.8787667734596275e-4,1.5127494523846983e-5,-4.250205944538993
sun,0.005089801161677468,2.601929058101681e-4,-4.289955764578215
zero,2.9627860802119054e-5,1.5127494523846982e-6,-4.291709496718492
reminder,1.7909378544564504e-4,9.07649671430819e-6,-4.302435903311551
jd,1.1939585696376336e-4,6.050997809538793e-6,-4.302435903311551
issued,0.011926319490047028,6.035870315014946e-4,-4.30444327116134
return,4.1921212000610246e-4,2.1178492333385777e-5,-4.307008633101375
bin,3.0070067679762624e-5,1.5127494523846982e-6,-4.313083147511059
requested,0.0011815767770636137,5.899722864300323e-5,-4.323922379872524
properties,9.197903054986214e-5,4.538248357154095e-6,-4.341097523680656
pick,0.0013646504244080508,6.656097590492672e-5,-4.357711034194158
abutting,1.5565682093053593e-4,7.5637472619234916e-6,-4.363123830010655
dumping,1.560990278081795e-4,7.5637472619234916e-6,-4.367216584644537
stored,4.7050811781275637e-4,2.2691241785770472e-5,-4.374012146153391
abatements,3.139668831269333e-5,1.5127494523846982e-6,-4.375367425765402
notice,2.516157133791902e-4,1.2101995619077585e-5,-4.377905148567302
belongs,2.5471116152269514e-4,1.2101995619077585e-5,-4.395545307703032
delivered,5.514319764215293e-4,2.571674069053987e-5,-4.422403214840051
oliveri,3.272330894562403e-5,1.5127494523846982e-6,-4.43507367188967
wilson,3.272330894562403e-5,1.5127494523846982e-6,-4.43507367188967
basket,6.63310316465352e-5,3.0254989047693964e-6,-4.4544389967566005
ownership,3.31655158232676e-5,1.5127494523846982e-6,-4.4544389967566005
voice,3.31655158232676e-5,1.5127494523846982e-6,-4.4544389967566005
bag,2.657663334637844e-4,1.2101995619077585e-5,-4.456841486971905
comm,2.21103438821784e-5,1e-6,-4.466649558451965
disregard,2.21103438821784e-5,1e-6,-4.466649558451965
matress,2.21103438821784e-5,1e-6,-4.466649558451965
ravo,2.21103438821784e-5,1e-6,-4.466649558451965
catherine,3.3607722700911165e-5,1.5127494523846982e-6,-4.473547819704305
holiday,6.76576522794659e-5,3.0254989047693964e-6,-4.483008148953372
abutter,2.255255075982197e-5,1e-6,-4.495218710648736
missed,2.255255075982197e-5,1e-6,-4.495218710648736
citation,0.004770527796018812,2.1027217388147306e-4,-4.503819039772816
suggestions,2.2994757637465535e-5,1e-6,-4.523233086818332
visiting,2.2994757637465535e-5,1e-6,-4.523233086818332
mat,3.4934343333841874e-5,1.5127494523846982e-6,-4.529401054437823
ce,1.768827510574272e-4,7.5637472619234916e-6,-4.547548401148082
bins,2.3436964515109105e-5,1e-6,-4.550713823240439
sb,2.387917139275267e-5,1e-6,-4.577680870840709
departments,2.2021902506649685e-4,9.07649671430819e-6,-4.600659737607645
ticket,0.002713381401220933,1.1043071002408297e-4,-4.618878514883636
fell,3.802979147734685e-5,1.5127494523846982e-6,-4.651885060962818
arrived,3.847199835499041e-5,1.5127494523846982e-6,-4.668563802109448
spring,5.032314267583804e-4,1.9665742881001078e-5,-4.67746543042621
mattress,0.0012134156722539507,4.6895233023925646e-5,-4.693488762046657
bags,4.307094988248352e-4,1.664024397623168e-5,-4.693966649705765
baiting,3.935641211027755e-5,1.5127494523846982e-6,-4.701353737227118
fridge,3.935641211027755e-5,1.5127494523846982e-6,-4.701353737227118
shmidj,2.609020578097051e-5,1e-6,-4.705436418039081
fall,5.142865986994695e-4,1.9665742881001078e-5,-4.7088159695928455
reminders,2.653241265861408e-5,1e-6,-4.729683964285758
toilet,2.653241265861408e-5,1e-6,-4.729683964285758
